,path_to_rgb,path_to_next_rgb,path_to_depth,path_to_next_depth,euler_x,euler_y,euler_z,x,y,z
686,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187079.933266559.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187079.999983054.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187079.933266559.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187079.999983054.raw,0.0,-0.0,-0.0005473024009486053,0.015221068072635308,0.00012604256510106993,0.0
687,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187079.999983054.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.066440213.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187079.999983054.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.066440213.raw,0.0,-0.0,9.903440410246495e-06,0.01540020636049047,-6.637341114057449e-06,0.0
688,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.066440213.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.133157657.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.066440213.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.133157657.raw,0.0,-0.0,0.0009319670150821918,0.01646047124206432,3.723559005219812e-05,0.0
689,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.133157657.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.199802206.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.133157657.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.199802206.raw,0.0,-0.0,0.0003549703589434525,0.01534124538359842,0.00013924826824274206,0.0
690,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.199802206.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.266458596.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.199802206.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.266458596.raw,0.0,-0.0,-5.091139101578793e-05,0.0148704051782932,7.0592782885903205e-06,0.0
691,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.266458596.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.333292857.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.266458596.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.333292857.raw,0.0,-0.0,-9.904290176309614e-06,0.016270577894504628,2.819536913767351e-05,0.0
692,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.333292857.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.399883768.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.333292857.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.399883768.raw,0.0,-0.0,6.222499037323263e-05,0.015111428329446872,0.00015631328798315636,0.0
693,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.399883768.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.466575552.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.399883768.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.466575552.raw,0.0,-0.0,-0.0009772208650457982,0.014560343379732929,-8.150164738651711e-07,0.0
694,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.466575552.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.533412412.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.466575552.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.533412412.raw,0.0,-0.0,0.0012459297036540038,0.01706112556285301,0.00013854431989734906,0.0
695,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.533412412.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.599993302.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.533412412.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.599993302.raw,0.0,-0.0,0.0006887224468287536,0.015380249497335474,-2.062522022505675e-05,0.0
696,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.599993302.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.666499218.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.599993302.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.666499218.raw,0.0,-0.0,-0.0008400473839185692,0.014820564291163015,1.319437535141077e-05,0.0
697,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.666499218.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.735018352.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.666499218.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.735018352.raw,0.0,-0.0,0.00021354994278869984,0.015631584096426714,0.0001699371539372052,0.0
698,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.735018352.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.799999566.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.735018352.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.799999566.raw,0.0,-0.0,5.091135785741776e-05,0.016111897592719797,0.00020311563632180452,0.0
699,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.799999566.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.866492415.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.799999566.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.866492415.raw,0.0,-0.0,-0.00018384661420077795,0.014030356151439227,-2.5027505774488645e-06,0.0
700,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.866492415.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.933217471.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.866492415.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.933217471.raw,0.0,-0.0,-0.0006859039816475704,0.016381792382198945,0.00019333480428773697,0.0
701,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187080.933217471.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.000058981.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187080.933217471.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.000058981.raw,0.0,-0.0,-0.00028001280925305514,0.015010654526573432,5.339179571928199e-05,0.0
702,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.000058981.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.066593580.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.000058981.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.066593580.raw,0.0,-0.0,0.00035355148544787316,0.014900271709549984,-1.7267293626055391e-06,0.0
703,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.066593580.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.133258745.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.066593580.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.133258745.raw,0.0,-0.0,0.0006972176040741118,0.01609128648838725,0.00014525545998145262,0.0
704,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.133258745.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.199886031.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.133258745.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.199886031.raw,0.0,-0.0,-6.647268073404336e-05,0.0149606925184389,4.218256413190957e-05,0.0
705,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.199886031.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.266788651.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.199886031.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.266788651.raw,0.0,-0.0,-0.0010238941995248413,0.016510721571365933,4.210929588399637e-05,0.0
706,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.266788651.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.334207457.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.266788651.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.334207457.raw,0.0,-0.0,0.001060663503677074,0.0150902682121751,-2.298836038860941e-06,0.0
707,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.334207457.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.400103313.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.334207457.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.400103313.raw,0.0,-0.0,0.00027436596028587533,0.015271185670577687,0.00011040024799990888,0.0
708,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.400103313.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.466708848.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.400103313.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.466708848.raw,0.0,-0.0,-0.0006646865086030206,0.015110400169063745,-2.5943648056525603e-06,0.0
709,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.466708848.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.533866217.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.466708848.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.533866217.raw,0.0,-0.0,2.969350113696841e-05,0.01605139492303834,0.00015106629220218437,0.0
710,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.533866217.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.600421690.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.533866217.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.600421690.raw,0.0,-0.0,6.0815658645002775e-05,0.015090671893403192,4.713603355765983e-05,0.0
711,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.600421690.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.666606351.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.600421690.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.666606351.raw,0.0,-0.0,-0.00012445010188709735,0.01651174151578203,0.00019644876167745906,0.0
712,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.666606351.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.733307477.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.666606351.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.733307477.raw,0.0,-0.0,0.00030546833657235634,0.015080331449698114,-1.8350116652854354e-06,0.0
713,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.733307477.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.799892273.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.733307477.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.799892273.raw,0.0,-0.0,0.0002446624374888411,0.015112094011955748,0.00024334044836971103,0.0
714,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.799892273.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.866566093.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.799892273.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.866566093.raw,0.0,-0.0,-9.333749754806409e-05,0.015050401987731828,8.765647319108893e-08,0.0
715,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.866566093.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.933286846.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.866566093.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.933286846.raw,0.0,-0.0,0.0005840714401377027,0.0160510968859545,9.42802085672767e-05,0.0
716,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187081.933286846.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.000264962.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187081.933286846.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.000264962.raw,0.0,-0.0,0.0002984023052392586,0.014940715306184942,3.355800259763342e-05,0.0
717,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.000264962.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.066902538.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.000264962.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.066902538.raw,0.0,-0.0,-0.00042285216837156716,0.015220472725309579,-3.1651383145536727e-06,0.0
718,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.066902538.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.135026813.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.066902538.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.135026813.raw,0.0,-0.0,0.00022627243357434759,0.016191594559985145,0.00014582731241663538,0.0
719,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.135026813.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.199998302.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.135026813.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.199998302.raw,0.0,-0.0,0.00018809452281310193,0.01608163057087354,0.00014303210113641995,0.0
720,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.199998302.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.266801045.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.199998302.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.266801045.raw,0.0,-0.0,0.00012727814903328542,0.013670523394236925,9.493557693751598e-06,0.0
721,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.266801045.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.333362719.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.266801045.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.333362719.raw,0.0,-0.0,1.414201247257458e-05,0.0160518401078906,0.00015820603869443062,0.0
722,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.333362719.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.399991240.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.333362719.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.399991240.raw,0.0,-0.0,0.0002927454943632335,0.014751721817341974,0.00014867220235181833,0.0
723,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.399991240.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.466659240.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.399991240.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.466659240.raw,0.0,-0.0,0.0003662839147829241,0.01508056025497568,1.5479239401372524e-06,0.0
724,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.466659240.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.533601810.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.466659240.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.533601810.raw,0.0,-0.0,0.0004101305383794455,0.01593212538625388,0.00016846565430883587,0.0
725,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.533601810.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.599955638.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.533601810.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.599955638.raw,0.0,-0.0,0.00028143210328735265,0.014891773352409488,0.00012159942633704901,0.0
726,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.599955638.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.666600870.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.599955638.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.666600870.raw,0.0,-0.0,-9.050867274664146e-05,0.015270736254397094,3.774739178119546e-06,0.0
727,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.666600870.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.733466384.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.666600870.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.733466384.raw,0.0,-0.0,-0.001074817144166608,0.016202875571647984,0.00022632545079748212,0.0
728,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.733466384.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.800034838.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.733466384.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.800034838.raw,0.0,-0.0,-0.0001951598335431942,0.014972161840117817,0.00019408717964175537,0.0
729,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.800034838.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.866689713.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.800034838.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.866689713.raw,0.0,-0.0,0.000890958614873885,0.01487056618224276,7.837062091731184e-06,0.0
730,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.866689713.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.933363526.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.866689713.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.933363526.raw,0.0,-0.0,-0.00045679279787989754,0.01623296950303867,0.00025219261176800956,0.0
731,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187082.933363526.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187083.000008690.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187082.933363526.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187083.000008690.raw,0.0,-0.0,-0.00030123084069867413,0.014881173256815674,7.129165914365743e-05,0.0
732,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187083.000008690.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187083.066596358.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187083.000008690.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187083.066596358.raw,0.0,-0.0,-0.0001385917854156514,0.015240554199861162,2.771472059848179e-06,0.0
733,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187083.066596358.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187083.133334543.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187083.066596358.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187083.133334543.raw,0.0,-0.0,-0.0003677039604437508,0.01595118649931814,7.905228632365535e-05,0.0
734,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187083.133334543.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187083.200106013.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187083.133334543.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187083.200106013.raw,0.0,-0.0,-0.00045679299290885027,0.015091261213082869,0.0001016611947313173,0.0
735,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187083.200106013.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_rgb/1556187083.266590629.jpg,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187083.200106013.raw,/dbstore/datasets/retail_bot/meetingroom_04_rgbd_ir_imu_pose/./data_depth/1556187083.266590629.raw,0.0,-0.0,-0.00011455567633256624,0.01512032618571904,-1.1663510598225457e-05,0.0
